,CO_ENTIDADE,NO_ENTIDADE,END,BAIRRO,LAT,LON,CEP,MUN,UF,PAIS,CO_MUNICIPIO,TP_DEPENDENCIA,IN_CONVENIADA_PP,IN_AGUA_FILTRADA,IN_ESGOTO_REDE_PUBLICA,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_QUADRA_ESPORTES,IN_BIBLIOTECA,IN_PARQUE_INFANTIL,IN_DEPENDENCIAS_PNE,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_INTERNET,QT_FUNCIONARIOS,IN_ALIMENTACAO,TP_AEE,TP_ATIVIDADE_COMPLEMENTAR,IN_ESPECIAL_EXCLUSIVA,IN_PROFISSIONALIZANTE,IDEB14_17,PROJ14_17,IDEB58_17,PROJ58_17,docentes,docentes_superior,docentes_especializ,docentes_mestrado,docentes_doutorado,docentes_posnenhum,docentes_continuada,IN_BRAILLE,IN_RECURSOS_BAIXA_VISAO,IN_PROCESSOS_MENTAIS,IN_ORIENTACAO_MOBILIDADE,IN_SINAIS,IN_COMUNICACAO_ALT_AUMENT,IN_ENRIQ_CURRICULAR,IN_SOROBAN,IN_INFORMATICA_ACESSIVEL,IN_PORT_ESCRITA,IN_AUTONOMIA_ESCOLAR,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_ATENDIMENTO_ESPECIAIS,IN_DISC_DIVER_SOCIO_CULTURAL,ID_MATRICULA,CO_ESCOLA,media_enem,NU_DDD,NU_TELEFONE,ATU_INF,ATU_FUN,ATU_MED,tap_F14,tap_F04,tap_FUN,tap_MED,tre_FUN,tre_F14,tre_F04,tre_MED,tab_FUN,tab_F14,tab_F04,tab_MED,TDI_FUN,TDI_MED
574,43177000,CMET PAULO FREIRE,"Rua Santa Teresinha, 572, Santana, Porto Alegre - RS, 90040-180, Brazil",Santana,-30.041999999999998,-51.20967,90040-180,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,68.0,1.0,1.0,1.0,1.0,0.0,,,,,43,37,22,7,3,8,19,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1141,,,51,32250804,,,,,,,,,,,,,,,,,
575,43177018,EMEF MIGRANTES,"Avenida Severo Dullius, 165, Anchieta, Porto Alegre - RS, 90200-310, Brazil",Anchieta,-29.987,-51.157779999999995,90200-310,Porto Alegre,RS,BRA,4314902,3,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,53.0,1.0,1.0,1.0,0.0,0.0,4.8,3.7,,4.1,19,19,15,2,0,4,15,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,185,,,51,33711316,25.0,17.8,,89.0,92.2,90.2,,9.0,11.0,5.9,,0.8,0.0,1.9,,31.3,
576,43177026,EMEI DA VILA VALNERI ANTUNES,"Estrada Martim Félix Berta, 2353, Mário Quintana, Porto Alegre - RS, 91260-650, Brazil",Mário Quintana,-30.03061,-51.11183,91260-650,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,,,,,11,11,8,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,,,51,33876077,20.1,,,,,,,,,,,,,,,,
577,43177034,EMEF MORRO DA CRUZ,"Rua Santa Teresa, 538, São José, Porto Alegre - RS, 91520-713, Brazil",São José,-30.07765,-51.16025,91520-713,Porto Alegre,RS,BRA,4314902,3,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,92.0,1.0,1.0,1.0,0.0,0.0,,5.6,,4.8,52,50,31,10,2,14,17,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1064,,,51,33181668,23.9,26.4,,67.6,75.5,70.6,,29.0,32.4,23.6,,0.4,0.0,0.9,,35.0,
578,43177042,EMEF NEUSA GOULART BRIZOLA,"Rua Monsenhor Ruben Neis, 430, Ipanema, Porto Alegre - RS, 91920-266, Brazil",Ipanema,-30.1173549,-51.230934399999995,91920-266,Porto Alegre,RS,BRA,4314902,3,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,56.0,1.0,1.0,1.0,0.0,0.0,,4.0,,3.9,31,31,19,7,1,6,17,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,369,,,51,32469999,23.5,21.5,,79.7,80.0,79.8,,20.2,20.3,20.0,,0.0,0.0,0.0,,24.8,
579,43177050,EMEF PORTO ALEGRE,"Rua Washington Luiz, 203, Centro Histórico, Porto Alegre - RS, 90010-460, Brazil",Centro Histórico,-30.03635,-51.239540000000005,90010-460,Porto Alegre,RS,BRA,4314902,3,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,36.0,1.0,0.0,1.0,0.0,0.0,,,,,13,13,8,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,,,51,32274429,,,,,,,,,,,,,,,,,
580,43177581,EMEF CHICO MENDES,"Rua Gentil Amancio Clemente, 2, Mário Quintana, Porto Alegre - RS, 91270-315, Brazil",Mário Quintana,-30.033297499999996,-51.1127749,91270-315,Porto Alegre,RS,BRA,4314902,3,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,0.0,0.0,,5.8,,4.6,54,53,40,8,2,9,31,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1248,,,51,33876400,,26.5,,82.2,76.0,79.8,,20.1,17.8,23.8,,0.1,0.0,0.2,,33.2,
581,43178294,ESCOLA TECNICA FACTUM,"Largo João de Albuquerque, 60, Centro Histórico, Porto Alegre - RS, 90010-150, Brazil",Centro Histórico,-30.03215,-51.2294,90010-150,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,1.0,,,,,42,32,9,6,0,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,,,51,32127600,,,,,,,,,,,,,,,,,
582,43178634,ESCOLA TECNICA CRISTO REDENTOR,"Avenida Brasiliano Índio de Moraes, 772, Passo da Areia, Porto Alegre - RS, 90520-510, Brazil",Passo da Areia,-30.0114,-51.17175,90520-510,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,,,,,91,87,36,13,2,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,,,51,33753000,,,,,,,,,,,,,,,,,
583,43178740,COLEGIO MARISTA IPANEMA,"Avenida Coronel Marcos, 1959, Pedra Redonda, Porto Alegre - RS, 91760-000, Brazil",Pedra Redonda,-30.12994,-51.23921,91760-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,,,,,48,48,26,7,0,18,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,975,43178740.0,564.5762962962965,51,30862200,21.7,27.2,30.0,99.8,96.9,98.3,97.3,1.7,0.2,3.1,2.7,0.0,0.0,0.0,0.0,3.4,9.2
584,43178995,EMEEF PROF LYGIA MORRONE AVERBUCK,"Rua São Josemaría Escrivá, Porto Alegre - RS, Brazil",Jardim do Salso,-30.054129999999997,-51.16431,,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,58.0,1.0,1.0,0.0,1.0,0.0,,,,,29,29,26,5,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120,,,51,33381518,,,,,,,,,,,,,,,,,
585,43179002,EMEEF PROF ELYSEU PAGLIOLI,"Rua Butuí, 221, Cristal, Porto Alegre - RS, 90820-150, Brazil",Cristal,-30.0867359,-51.2383736,90820-150,Porto Alegre,RS,BRA,4314902,3,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0,1.0,1.0,0.0,1.0,0.0,,,,,28,28,24,4,0,1,24,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,137,,,51,32414985,,,,,,,,,,,,,,,,,
586,43179010,EMEEF PROF LUIZ FRANCISCO LUCENA BORGES,"Rua Cláudio Manoel da Costa, 270, Jardim Sabará, Porto Alegre - RS, 91210-250, Brazil",Jardim Sabará,-30.03414,-51.14581,91210-250,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,36.0,1.0,1.0,0.0,1.0,0.0,,,,,24,24,22,2,0,2,23,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,71,,,51,33383350,,,,,,,,,,,,,,,,,
587,43179029,EMEEF TRISTAO SUCUPIRA VIANNA,"Avenida Economista Nilo Wulff, 955, Restinga, Porto Alegre - RS, 91790-000, Brazil",Restinga,-30.1525778,-51.141836700000006,91790-000,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1.0,1.0,0.0,1.0,0.0,,,,,24,24,17,4,1,6,20,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,134,,,51,32501527,,,,,,,,,,,,,,,,,
588,43179037,ESC ESP EDUCANDARIO SAO JOAO BATISTA,"Rua Tenente Coronel Mário Doernte, 206, Ipanema, Porto Alegre - RS, 91760-700, Brazil",Ipanema,-30.129440000000002,-51.23007,91760-700,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,,,,,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,51,32465655,,,,,,,,,,,,,,,,,
589,43179045,ESCOLA ESPECIAL PARA SURDOS FREI PACIFICO,"Rua Paulino Chaves, 235, Santo Antônio, Porto Alegre - RS, 90640-200, Brazil",Santo Antônio,-30.058559999999996,-51.20158,90640-200,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,1.0,0.0,0.0,1.0,0.0,,,,,14,12,9,2,1,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,,,51,32234365,,,,,,,,,,,,,,,,,
590,43179070,ESC EDUC ESPECIAL CEREPAL,"Rua Brigadeiro Oliveira Neri, 100, São João, Porto Alegre - RS, 90520-260, Brazil",São João,-30.009959999999996,-51.1798,90520-260,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0,,,,,6,4,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,,,51,33429753,,,,,,,,,,,,,,,,,
591,43179622,ESC EDUC ESPECIAL NAZARETH APAE POA,"Rua General Jonathas Borges Fortes, 339, Cascata, Porto Alegre - RS, 91710-020, Brazil",Cascata,-30.07647,-51.193090000000005,91710-020,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,1.0,0.0,1.0,1.0,0.0,,,,,18,17,6,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,,,51,33368910,,,,,,,,,,,,,,,,,
592,43179886,ESC ESP DR JOAO ALFREDO DE AZEVEDO,"Rua Catarino Andreatta, 80, Vila Nova, Porto Alegre - RS, 91750-040, Brazil",Vila Nova,-30.11873,-51.20705,91750-040,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,1.0,1.0,0.0,,,,,11,8,3,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,,,51,32481313,,,,,,,,,,,,,,,,,
593,43180523,ESC EST ENS MED PARA SURDOS PROF LILIA MAZERON,"Rua Morretes, 222, Santa Maria Goretti, Porto Alegre - RS, 91030-300, Brazil",Santa Maria Goretti,-30.006390000000003,-51.17785,91030-300,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,,,,,13,13,12,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,43180523.0,76.624,51,33419498,,,,,,,,,,,,,,,,,
594,43180728,ESC EST ENS MED TOM JOBIM,"Avenida Jacuí, Porto Alegre - RS, 90810-150, Brazil",Cristal,-30.07947,-51.237120000000004,90810-150,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,,,,,55,50,18,2,0,32,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,338,,,51,32665172,,1.3,2.7,33.3,50.0,40.0,80.0,40.0,33.3,50.0,20.0,20.0,33.4,0.0,0.0,100.0,95.2
595,43181112,EMEI OSMAR DOS SANTOS FREITAS,"Rua Dona Otília, 5, Santa Tereza, Porto Alegre - RS, 90830-580, Brazil",Santa Tereza,-30.077218300000002,-51.2309757,90830-580,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,,,,,7,6,2,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,,,51,32666766,20.9,,,,,,,,,,,,,,,,
596,43181139,ESC ENS FUND SAO FRANCISCO - SANTA FE,"Avenida Delmar Rocha Barbosa, 234, Rubem Berta, Porto Alegre - RS, 91180-490, Brazil",Rubem Berta,-30.014020000000002,-51.1081,91180-490,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,0.0,0.0,,,,,15,12,7,0,0,5,13,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,260,,,51,33669652,20.5,21.9,,99.1,,99.1,,0.9,0.9,,,0.0,0.0,,,1.8,
597,43181155,EEF CRISTA DA BRASA,"Avenida Florianópolis, 359, Azenha, Porto Alegre - RS, 90880-460, Brazil",Azenha,-30.05627,-51.21368,90880-460,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,,,,,18,11,5,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,185,,,51,34076796,9.3,15.7,,72.2,64.6,69.9,,7.1,10.2,0.0,,23.0,17.6,35.4,,16.6,
598,43181376,EMEI PAULO FREIRE,"Avenida Meridional, Restinga, Porto Alegre - RS, 91790-070, Brazil",Restinga,-30.158,-51.13728,91790-070,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,,,,,8,8,0,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,,,51,32502430,22.8,,,,,,,,,,,,,,,,
599,43183018,EMEF MARIO QUINTANA,"Rua C, 3, Restinga, Porto Alegre - RS, 91792-290, Brazil",Restinga,-30.144640000000003,-51.14315,91792-290,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,55.0,1.0,1.0,1.0,0.0,0.0,,5.1,,3.8,25,23,11,1,0,11,13,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,612,,,51,32505021,23.0,22.7,,85.0,76.8,81.6,,18.4,15.0,23.2,,0.0,0.0,0.0,,33.3,
600,43183069,5054 EEI CASA DA CRIANCA ALGODAO DOCE,"Rua São Marcos, 150, Lomba do Pinheiro, Porto Alegre - RS, 91570-380, Brazil",Lomba do Pinheiro,-30.118009999999998,-51.09727,91570-380,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,12,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,,,51,30192458,18.0,,,,,,,,,,,,,,,,
601,43184960,5029 EEI CANTINHO DOS PIAS,"Rua Thomaz Francisco de Jesus, 422, Jardim Carvalho, Porto Alegre - RS, 91430-750, Brazil",Jardim Carvalho,-30.050109999999997,-51.14629,91430-750,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,,,51,33387776,20.4,,,,,,,,,,,,,,,,
602,43184979,5049 IEI BRINCANDO DE CIRANDA,"Rua José Madrid, 636, Jardim Carvalho, Porto Alegre - RS, 91430-580, Brazil",Jardim Carvalho,-30.048285800000002,-51.1500534,91430-580,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,51,33814301,13.0,,,,,,,,,,,,,,,,
603,43184987,EEI CENTRO SOCIAL DA CRIANCA,"Rua Augusto Conte, 80, Cavalhada, Porto Alegre - RS, 91910-370, Brazil",Cavalhada,-30.098370000000003,-51.23356,91910-370,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,,51,32471937,10.3,,,,,,,,,,,,,,,,
604,43184995,CRECHE SAO FRANCISCO DE ASSIS,"Rua Alberto Torres, 194, Cidade Baixa, Porto Alegre - RS, 90050-080, Brazil",Cidade Baixa,-30.04062,-51.22162,90050-080,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,,,,,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,,,51,32248180,10.6,,,,,,,,,,,,,,,,
605,43185002,ESCOLA DE EDUCACAO INFANTIL TURMINHA DO BARULHO SC LTDA,"Rua Waldomiro Schapke, 125, Partenon, Porto Alegre - RS, 91530-390, Brazil",Partenon,-30.058909999999997,-51.15807,91530-390,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,,51,33368905,8.3,,,,,,,,,,,,,,,,
606,43185045,5041 EEI MENSAGEIROS DA LUZ,"Travessa Coronel Antônio Carneiro Pinto, 185, Petrópolis, Porto Alegre - RS, 90460-020, Brazil",Petrópolis,-30.037129999999998,-51.18546,90460-020,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,5,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,,51,33352849,16.0,,,,,,,,,,,,,,,,
607,43185053,5070 IEI CENEAMM 1 DE MAIO,"Estrada dos Barcellos, 2268, Cascata, Porto Alegre - RS, 91712-300, Brazil",Cascata,-30.0924709,-51.1765238,91712-300,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,,,,,13,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,,,51,33184152,18.0,,,,,,,,,,,,,,,,
608,43185070,5038 IEI NOSSA SENHORA DE FATIMA -BOM JESUS,"Rua Oito, 32, Bom Jesus, Porto Alegre - RS, 91430-610, Brazil",Bom Jesus,-30.050652000000003,-51.150857200000004,91430-610,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,,,,,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,,,51,33816659,18.0,,,,,,,,,,,,,,,,
609,43185088,5051 EEI TURMA DO BARULHO,"Rua Tanaui da Silva Boeira, 209, Lomba do Pinheiro, Porto Alegre - RS, 91570-440, Brazil",Lomba do Pinheiro,-30.12293,-51.102579999999996,91570-440,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,,,,,7,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,,,51,30265796,19.5,,,,,,,,,,,,,,,,
610,43185096,5082 IEI MEDIANEIRA,"Rua Caixa Econômica, 320, Santa Tereza, Porto Alegre - RS, 90840-610, Brazil",Santa Tereza,-30.072340000000004,-51.223440000000004,90840-610,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,,,,,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,,,51,32233558,17.8,,,,,,,,,,,,,,,,
611,43185100,IEI RECANTO DOS PIAS,"Rua José Madrid, Porto Alegre - RS, Brazil",Jardim Carvalho,-30.047929999999997,-51.14989,,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,,51,33867153,4.3,,,,,,,,,,,,,,,,
612,43185118,5086 EEI ARAPEI,"Rua Arapeí, 104, Cristal, Porto Alegre - RS, 90820-100, Brazil",Cristal,-30.08597,-51.23427,90820-100,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,,,51,32410360,15.2,,,,,,,,,,,,,,,,
613,43185169,5024 IEI LAR DA CRIANCA MENINO JESUS DE PRAGA,"Rua Wolfram Metzler, 334, Rubem Berta, Porto Alegre - RS, 91250-320, Brazil",Rubem Berta,-30.0240107,-51.1060855,91250-320,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,51,33664599,18.5,,,,,,,,,,,,,,,,
614,43185185,5069 IEI CRECHE LAR DA CRIANCA,"Rua Nossa Senhora do Brasil, 83, Santa Tereza, Porto Alegre - RS, 90850-510, Brazil",Santa Tereza,-30.070044699999997,-51.2218539,90850-510,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,,51,32320503,12.3,,,,,,,,,,,,,,,,
615,43185207,5055 IEI VOVO IDA,"Rua Dona Firmina, 1582, São José, Porto Alegre - RS, 91520-210, Brazil",São José,-30.07576,-51.1684,91520-210,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,,,51,33223213,21.2,,,,,,,,,,,,,,,,
616,43185223,5101 EEI BEM-ME-QUER,"Rua Doutor Júlio Teixeira, 201, Vila Nova, Porto Alegre - RS, 91751-290, Brazil",Vila Nova,-30.130960899999998,-51.2153046,91751-290,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,,51,30227195,13.5,,,,,,,,,,,,,,,,
617,43185231,5203 EEI AMIGO GERMANO,"Rua Santana, 1225, Santana, Porto Alegre - RS, 90040-371, Brazil",Santana,-30.048609999999996,-51.20773,90040-371,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,11,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,,,51,32333392,14.8,,,,,,,,,,,,,,,,
618,43185240,5100 IEI ISABEL VIEIRA,"Rua Nova Ipanema, 80, Hípica, Porto Alegre - RS, 91755-220, Brazil",Hípica,-30.153555100000002,-51.2016907,91755-220,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,,,,,9,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,,,51,-,21.5,,,,,,,,,,,,,,,,
619,43185258,5097 EEI PASSO A PASSO,"Rua Morro Alto, 485, Ipanema, Porto Alegre - RS, 91751-650, Brazil",Ipanema,-30.13669,-51.21089,91751-650,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,,51,985296676,9.3,,,,,,,,,,,,,,,,
620,43185266,5019 IEI VOVO CAZEMIRO,"Rua Cruzeiro do Sul, Santa Tereza, Porto Alegre - RS, 90840-000, Brazil",Santa Tereza,-30.08223,-51.22951,90840-000,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,,,,,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,,,51,32666200,20.1,,,,,,,,,,,,,,,,
